time,bass,drums,vocals,other
10.15,154.5,183.75,102.37894736842105,19.946428571428573
10.16,153.5,183.25,103.0421052631579,20.625
10.18,151.16666666666666,183.83333333333334,102.82105263157895,19.991071428571427
10.20,149.66666666666666,183.83333333333334,102.6842105263158,19.928571428571427
10.21,148.66666666666666,185.5,103.22105263157894,19.169642857142858
10.23,147.66666666666666,184.58333333333334,103.21052631578948,19.205357142857142
10.25,150.33333333333334,184.58333333333334,102.67368421052632,18.410714285714285
10.26,149.5,185.33333333333334,103.09473684210526,18.258928571428573
10.28,147.5,185.33333333333334,103.0421052631579,18.794642857142858
10.30,146.33333333333334,184.41666666666666,103.17894736842105,19.0625
10.31,146,183,102.61052631578947,19.616071428571427
10.33,146.83333333333334,182.75,102.3578947368421,19.571428571428573
10.35,146.5,182.75,102.3578947368421,18.714285714285715
10.36,146.5,181,102.85263157894737,18.544642857142858
10.38,145,178.66666666666666,102.2421052631579,17.955357142857142
10.40,145.5,179.66666666666666,102.23157894736842,17.4375
10.41,146.33333333333334,182.08333333333334,103.72631578947369,16.410714285714285
10.43,147,183.58333333333334,104.11578947368422,16.598214285714285
10.45,151,186.41666666666666,103.4,16.964285714285715
10.46,150.33333333333334,189.5,102.93684210526315,17.267857142857142
10.48,150.83333333333334,192.75,102.49473684210527,17.964285714285715
10.50,150,194.33333333333334,102.4,18.508928571428573
10.51,148.66666666666666,195.08333333333334,102.62105263157895,18.883928571428573
10.53,146.83333333333334,195.58333333333334,104.02105263157895,18.6875
10.55,146.66666666666666,195.41666666666666,104.71578947368421,18.339285714285715
10.56,145.66666666666666,195.08333333333334,104.76842105263158,18.553571428571427
10.58,146,193.75,105.57894736842105,18.5625
10.60,147.5,191.75,105.63157894736842,19.651785714285715
10.61,148.5,190.58333333333334,105.2421052631579,20.303571428571427
10.63,145.66666666666666,188.75,105.23157894736842,20.232142857142858
10.65,145.5,187,104.98947368421052,20.580357142857142
10.66,144.33333333333334,186.75,104.69473684210526,20.642857142857142
10.68,144.66666666666666,186.5,105.16842105263157,20.919642857142858
10.70,143.83333333333334,185.83333333333334,105.57894736842105,20.678571428571427
10.71,142.33333333333334,183.83333333333334,105.70526315789473,20.669642857142858
10.73,142.66666666666666,181.91666666666666,105.50526315789473,20.428571428571427
10.75,142.5,181.41666666666666,105.86315789473684,20.151785714285715
10.76,143,180.75,106.43157894736842,20.1875
10.78,141.83333333333334,178.66666666666666,105.94736842105263,19.339285714285715
10.80,140.33333333333334,174.75,105.22105263157894,20.053571428571427
10.81,143.16666666666666,172.16666666666666,105.16842105263157,20.678571428571427
10.83,144.66666666666666,173,105.4421052631579,20.491071428571427
10.85,144.5,174.66666666666666,106.32631578947368,20.776785714285715
10.86,145.66666666666666,176.91666666666666,106.52631578947368,21.258928571428573
10.88,145.5,178.83333333333334,106.13684210526316,21.383928571428573
10.90,146.5,181.83333333333334,106.18947368421053,20.9375
10.91,145.83333333333334,185.08333333333334,106.49473684210527,20.732142857142858
10.93,144.33333333333334,186.75,106.38947368421053,20.848214285714285
10.95,145,186.5,105.88421052631578,20.526785714285715
10.96,147.16666666666666,185.5,106.07368421052631,20.973214285714285
10.98,147.33333333333334,185.91666666666666,105.62105263157895,20.464285714285715
11.00,148,186.91666666666666,105.72631578947369,20.098214285714285
11.01,145.5,185.25,105.23157894736842,19.857142857142858
11.03,144.33333333333334,183.41666666666666,106.12631578947368,21.598214285714285
11.05,143.5,182.66666666666666,105.74736842105263,22.660714285714285
11.06,142.66666666666666,180.58333333333334,106.10526315789474,21.669642857142858
11.08,142,178,106.47368421052632,21.008928571428573
11.10,142.16666666666666,177.08333333333334,105.94736842105263,21.142857142857142
11.11,140.83333333333334,179,106.18947368421053,20.026785714285715
11.13,141.5,182.08333333333334,105.86315789473684,20.196428571428573
11.15,141.83333333333334,184.41666666666666,106.03157894736842,19.928571428571427
11.16,143.16666666666666,184.08333333333334,105.46315789473684,19.75
11.18,143.66666666666666,185.33333333333334,105.62105263157895,19.598214285714285
11.20,146.5,187.58333333333334,106.74736842105263,19.348214285714285
11.21,152.16666666666666,190.25,106.71578947368421,19.830357142857142
11.23,155.66666666666666,191.75,106.53684210526316,20.857142857142858
11.25,160.83333333333334,194.75,106.9578947368421,20.5625
11.26,163,195.91666666666666,106.84210526315789,20.142857142857142
11.28,164.5,196.58333333333334,107.13684210526316,20.892857142857142
11.30,165.83333333333334,198.5,107.18947368421053,20.223214285714285
11.31,168.83333333333334,200.25,107.84210526315789,19.473214285714285
11.33,169.16666666666666,201.66666666666666,107.61052631578947,18.901785714285715
11.35,168.83333333333334,202,107.0421052631579,18.526785714285715
11.36,167.83333333333334,203.33333333333334,106.87368421052632,18.901785714285715
11.38,169.33333333333334,204.25,106.51578947368421,18.401785714285715
11.40,168.16666666666666,204.5,106.85263157894737,17.758928571428573
11.41,166.33333333333334,206.75,106.41052631578947,18.3125
11.43,165.16666666666666,205.33333333333334,105.49473684210527,18.285714285714285
11.45,164.33333333333334,206.83333333333334,104.86315789473684,18.892857142857142
11.46,163.33333333333334,207.5,104.88421052631578,18.991071428571427
11.48,165.83333333333334,205.83333333333334,105.91578947368421,18.964285714285715
11.50,165.83333333333334,205.25,105.72631578947369,19.276785714285715
11.51,164.16666666666666,203.25,105.37894736842105,18.732142857142858
11.53,164.66666666666666,201.41666666666666,104.96842105263158,19.098214285714285
11.55,162.16666666666666,198,105.12631578947368,19.616071428571427
11.56,158.66666666666666,195.5,104.53684210526316,19.3125
11.58,157.33333333333334,193.33333333333334,104.49473684210527,19.3125
11.60,155.5,191,104.51578947368421,18.544642857142858
11.61,153.33333333333334,188.58333333333334,104.21052631578948,18.9375
11.63,153.33333333333334,188.91666666666666,104.3157894736842,18.892857142857142
11.65,150.83333333333334,187.91666666666666,104.12631578947368,19.0625
11.66,149.16666666666666,187.66666666666666,104.09473684210526,18.651785714285715
11.68,150.33333333333334,185,103.52631578947368,18.321428571428573
11.70,148.16666666666666,183.08333333333334,103.17894736842105,18.0625
11.71,146.5,182.5,102.15789473684211,18.223214285714285
11.73,147,181.91666666666666,101.89473684210526,17.607142857142858
11.75,145.33333333333334,180.16666666666666,102.09473684210526,17.321428571428573
11.76,144.33333333333334,179.33333333333334,101.7578947368421,17.491071428571427
11.78,145.16666666666666,180.16666666666666,102.02105263157895,17.875
11.80,143.33333333333334,180.41666666666666,101.86315789473684,18.25
11.81,142.16666666666666,183.5,102.16842105263157,17.991071428571427
11.83,142.66666666666666,184.83333333333334,101.67368421052632,18.375
11.85,141.33333333333334,185.08333333333334,101.0421052631579,17.857142857142858
11.86,139.5,187.75,100.43157894736842,17.839285714285715
11.88,137.33333333333334,187.75,100,17.339285714285715
11.90,136,189,100.18947368421053,16.928571428571427
11.91,134,188.75,100.88421052631578,17.482142857142858
11.93,132.33333333333334,189.91666666666666,101.21052631578948,17.071428571428573
11.95,133.83333333333334,189.5,101.45263157894736,16.776785714285715
11.96,134.16666666666666,190.41666666666666,103.02105263157895,15.928571428571429
11.98,135.5,190.5,102.03157894736842,15.758928571428571
12.00,136.16666666666666,189.41666666666666,102.3157894736842,15.732142857142858
12.01,136.16666666666666,189.25,102.25263157894737,15.848214285714286
12.03,140.66666666666666,189.16666666666666,101.73684210526316,16.616071428571427
12.05,144,189.91666666666666,101.83157894736843,17.044642857142858
12.06,147.33333333333334,190,102.51578947368421,18.098214285714285
12.08,148.83333333333334,188.33333333333334,102.91578947368421,18.946428571428573
12.10,150,187.75,103.9578947368421,19.035714285714285
12.11,152.33333333333334,186.33333333333334,103.90526315789474,18.544642857142858
12.13,155,184.16666666666666,103.65263157894736,18.008928571428573
12.15,156,184.91666666666666,103.47368421052632,17.776785714285715
12.16,158.33333333333334,184.66666666666666,104.16842105263157,18.0625
12.18,159.33333333333334,188.16666666666666,104.06315789473685,18.392857142857142
12.20,160.66666666666666,191.16666666666666,103.47368421052632,18.821428571428573
12.21,165.16666666666666,191.75,103.32631578947368,19.375
12.23,170.16666666666666,195.41666666666666,102.94736842105263,19.366071428571427
12.25,171.5,196.75,102.84210526315789,19.142857142857142
12.26,172.5,198.33333333333334,103.7578947368421,19.348214285714285
12.28,173.5,199.5,104.14736842105263,19.330357142857142
12.30,177,199.75,104.26315789473684,20.116071428571427
12.31,181.33333333333334,199.41666666666666,104.37894736842105,19.964285714285715
12.33,180.5,200.58333333333334,104.53684210526316,20.357142857142858
12.35,181.16666666666666,201.25,103.76842105263158,20.901785714285715
12.36,183.16666666666666,201.83333333333334,103.90526315789474,21.839285714285715
12.38,182.33333333333334,203.25,104.6,21.633928571428573
12.40,182,203.58333333333334,104.05263157894737,23.017857142857142
12.41,185.33333333333334,203.5,103.91578947368421,23.5625
12.43,186.5,205,103.90526315789474,23.830357142857142
12.45,187,203.5,104.01052631578948,23.758928571428573
12.46,187,203.33333333333334,104.62105263157895,24.089285714285715
12.48,187.5,204.58333333333334,105.21052631578948,23.982142857142858
12.50,186,204.33333333333334,105.8,23.625
12.51,187,203.91666666666666,106.43157894736842,24.8125
12.53,189.16666666666666,203.33333333333334,105.94736842105263,25.857142857142858
12.55,189.5,203.33333333333334,106.11578947368422,25.5625
12.56,191,203.83333333333334,105.4421052631579,24.366071428571427
12.58,190.66666666666666,203.41666666666666,105.77894736842106,24.678571428571427
12.60,192.66666666666666,204.25,106.28421052631579,25.723214285714285
12.61,192.66666666666666,203.91666666666666,107.3578947368421,29.053571428571427
12.63,193.16666666666666,205.58333333333334,107.58947368421053,30.901785714285715
12.65,192.16666666666666,206.41666666666666,106.84210526315789,30.160714285714285
12.66,191.33333333333334,207.83333333333334,106.77894736842106,29.598214285714285
12.68,191.16666666666666,209.25,107.06315789473685,30.223214285714285
12.70,188.16666666666666,208.66666666666666,107.18947368421053,30.116071428571427
12.71,188.33333333333334,209,107.74736842105263,31.428571428571427
12.73,186.66666666666666,210,107.88421052631578,32.517857142857146
12.75,185,210.25,108.01052631578948,33.125
12.76,185.16666666666666,210.66666666666666,108.73684210526316,33.61607142857143
12.78,183.66666666666666,208.08333333333334,109.08421052631579,34.142857142857146
12.80,181.33333333333334,206.25,108.91578947368421,34.794642857142854
12.81,181.5,205.66666666666666,108.71578947368421,35.535714285714285
12.83,181.33333333333334,204,109.3578947368421,35.580357142857146
12.85,179,204.16666666666666,110.07368421052631,34.94642857142857
12.86,176.5,202.41666666666666,110.51578947368421,35.63392857142857
12.88,175.66666666666666,201.58333333333334,110.47368421052632,36.517857142857146
12.90,175.33333333333334,202,110.76842105263158,36.25
12.91,173.66666666666666,201.33333333333334,110.77894736842106,36.455357142857146
12.93,173.5,201.08333333333334,112.09473684210526,41.455357142857146
12.95,172.5,199.66666666666666,112.89473684210526,46.330357142857146
12.96,172,200.75,113.50526315789473,47.5625
12.98,169,199.5,114.77894736842106,51
13.00,169.33333333333334,199.5,116.47368421052632,57.9375
13.01,171.16666666666666,198.33333333333334,116.88421052631578,58.464285714285715
13.03,172.66666666666666,199.5,117.32631578947368,60.67857142857143
13.05,171,200.41666666666666,118.70526315789473,68.09821428571429
13.06,171,200,119.4421052631579,71.4375
13.08,169.66666666666666,201.75,119.09473684210526,70.75892857142857
13.10,170.66666666666666,203.66666666666666,119.67368421052632,74.76785714285714
13.11,172.16666666666666,202.91666666666666,122.2421052631579,80.21428571428571
13.13,170,203.91666666666666,122.52631578947368,79.32142857142857
13.15,171.33333333333334,205,122.62105263157895,83.19642857142857
13.16,169.83333333333334,204.25,124.30526315789474,89.30357142857143
13.18,170.33333333333334,204.5,124.14736842105263,88.72321428571429
13.20,169.5,204.5,124.73684210526316,89.60714285714286
13.21,171.33333333333334,207,125.88421052631578,95.58035714285714
13.23,170.33333333333334,206.5,125.32631578947368,94.875
13.25,170,208.75,125.46315789473684,94.91964285714286
13.26,169.83333333333334,210.16666666666666,128.54736842105262,99.77678571428571
13.28,170.66666666666666,210.08333333333334,129.46315789473684,101.1875
13.30,169.66666666666666,210.91666666666666,128.9157894736842,99.61607142857143
13.31,169.66666666666666,211.16666666666666,130.45263157894738,103.53571428571429
